,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,apparent_temperature_max,apparent_temperature_min,sunshine_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,uv_index_max
2729,1987-06-22,22.3,18.5,20.3,10.5,16.0,24.6,19.9,0.0,14.7,28.8,9.0,
2730,1987-06-23,20.7,19.2,20.1,34.0,22.0,21.7,19.7,0.0,22.5,41.8,19.1,
2731,1987-06-24,25.0,19.7,21.5,1.2,6.0,24.7,20.8,24698.35,22.8,42.1,16.6,
2732,1987-06-25,25.6,18.4,21.8,0.0,0.0,26.6,19.5,47755.96,18.6,37.1,13.2,
2733,1987-06-26,26.6,16.9,21.9,0.0,0.0,29.9,18.2,47876.39,11.9,25.6,7.9,
2734,1987-06-27,27.3,18.6,22.9,0.0,0.0,30.7,20.4,47865.41,12.2,28.4,9.4,
2735,1987-06-28,25.7,20.2,22.6,0.0,0.0,28.7,22.5,20322.79,12.1,25.9,8.9,
2736,1987-06-29,26.1,18.8,22.3,0.0,0.0,27.8,20.8,45348.23,14.4,29.9,10.5,
2737,1987-06-30,24.3,19.6,22.3,0.2,1.0,27.0,20.8,428.23,13.0,26.3,10.3,
2738,1987-07-01,24.6,21.2,22.9,16.4,16.0,28.3,24.4,3396.93,13.5,23.8,8.8,
2739,1987-07-02,28.2,22.5,25.3,20.0,19.0,34.0,25.8,0.0,13.7,28.4,8.8,
2740,1987-07-03,26.0,23.9,24.7,21.7,24.0,31.5,27.5,0.0,13.2,29.9,7.4,
2741,1987-07-04,29.0,24.1,26.0,14.4,19.0,34.4,27.8,0.0,15.5,49.7,9.4,
2742,1987-07-05,34.1,24.9,29.2,0.5,3.0,40.6,30.3,18815.71,15.9,31.0,10.9,
2743,1987-07-06,33.5,26.8,29.5,0.3,1.0,39.8,31.1,39501.27,17.9,51.8,10.7,
2744,1987-07-07,28.4,24.2,25.8,17.2,15.0,33.7,28.1,4007.83,15.6,60.5,8.7,
2745,1987-07-08,28.6,24.2,26.0,7.7,11.0,35.6,28.3,9205.89,16.6,29.5,9.9,
2746,1987-07-09,31.3,23.5,27.2,0.2,1.0,39.2,27.9,42683.95,14.1,28.4,9.7,
2747,1987-07-10,34.3,25.7,29.7,0.0,0.0,41.0,30.3,43200.0,15.1,33.8,13.6,
2748,1987-07-11,34.3,27.6,30.6,0.6,2.0,41.4,32.8,43320.36,16.3,37.4,11.1,
2749,1987-07-12,33.3,27.4,29.7,7.8,8.0,42.4,33.7,38819.36,11.7,27.0,7.3,
2750,1987-07-13,29.5,25.8,27.5,3.2,8.0,36.1,30.5,31171.15,13.9,28.4,10.5,
2751,1987-07-14,27.9,24.9,26.1,1.7,8.0,32.0,28.0,36625.7,27.0,49.7,18.3,
2752,1987-07-15,26.6,23.9,25.2,7.3,14.0,29.0,26.2,9148.82,26.4,52.2,19.8,
2753,1987-07-16,29.2,22.4,25.7,0.0,0.0,34.5,26.3,45039.93,17.6,33.1,9.0,
2754,1987-07-17,29.3,25.0,26.7,10.3,16.0,35.0,29.1,13298.75,14.1,25.6,9.3,
2755,1987-07-18,31.7,25.4,27.8,6.6,12.0,40.0,31.0,19107.64,9.7,26.3,6.0,
2756,1987-07-19,31.4,25.9,27.8,36.9,13.0,39.6,31.6,20243.37,9.4,23.0,5.8,
2757,1987-07-20,32.4,26.1,28.5,3.6,5.0,39.3,31.9,23667.6,14.7,27.7,9.5,
2758,1987-07-21,32.0,26.5,28.9,0.1,1.0,37.8,30.3,36233.45,23.4,38.9,18.3,
2759,1987-07-22,31.5,26.3,28.4,2.3,9.0,37.5,30.3,26219.52,23.2,38.9,13.9,
2760,1987-07-23,26.3,23.0,24.6,32.9,24.0,32.2,26.5,288.93,10.9,27.7,7.9,
2761,1987-07-24,25.2,23.2,24.1,26.0,16.0,29.3,27.1,415.09,12.0,31.3,8.6,
2762,1987-07-25,27.0,24.0,25.8,13.5,17.0,32.0,28.3,0.0,22.4,45.4,13.1,
2763,1987-07-26,30.1,25.6,27.2,0.8,2.0,34.1,28.7,30263.91,26.6,51.1,21.7,
2764,1987-07-27,29.4,25.6,27.2,2.0,7.0,33.1,28.7,37124.94,27.0,51.8,22.4,
2765,1987-07-28,27.3,25.6,26.3,49.9,22.0,30.0,25.2,919.78,48.7,87.5,34.2,
2766,1987-07-29,32.2,25.4,28.4,0.6,3.0,39.8,30.3,43404.66,19.1,31.3,10.4,
2767,1987-07-30,32.8,26.0,29.2,1.2,2.0,39.7,32.2,43831.41,13.7,31.3,9.8,
2768,1987-07-31,33.1,27.3,29.6,1.8,8.0,38.7,32.4,42999.0,13.9,29.2,10.1,
2769,1987-08-01,32.7,27.0,29.4,3.2,6.0,38.3,31.6,42874.36,16.9,41.0,11.8,
2770,1987-08-02,33.6,27.1,30.2,1.0,2.0,40.0,31.5,43734.75,14.5,34.6,10.7,
2771,1987-08-03,34.7,27.5,31.0,0.0,0.0,41.4,32.1,43635.81,14.0,33.8,10.9,
2772,1987-08-04,34.7,27.9,31.2,0.0,0.0,40.8,33.0,43320.47,15.8,37.1,11.0,
2773,1987-08-05,33.3,27.5,29.9,4.4,4.0,42.8,34.6,32400.0,11.5,29.9,6.3,
2774,1987-08-06,31.7,26.7,28.8,0.9,3.0,38.5,33.0,35675.56,12.5,29.2,9.9,
2775,1987-08-07,29.8,24.1,27.2,8.1,8.0,34.9,27.5,1059.56,21.0,42.8,14.9,
2776,1987-08-08,30.9,23.9,26.9,0.1,1.0,34.6,27.0,43338.44,14.0,33.1,12.5,
2777,1987-08-09,31.7,23.9,27.2,1.8,4.0,37.7,27.0,43429.7,13.6,25.6,8.7,
2778,1987-08-10,30.4,23.4,26.9,0.1,1.0,35.9,28.3,31404.33,10.1,24.8,6.8,
2779,1987-08-11,29.6,24.2,26.5,0.2,1.0,34.6,28.6,40771.69,15.3,28.8,9.7,
2780,1987-08-12,29.3,23.1,26.1,0.0,0.0,33.4,27.4,43200.0,15.9,31.0,11.7,
2781,1987-08-13,29.4,24.0,26.3,0.5,4.0,34.3,28.1,43200.0,19.2,37.1,13.5,
2782,1987-08-14,30.0,24.7,27.2,1.2,5.0,34.2,28.9,42491.34,24.0,43.9,17.3,
2783,1987-08-15,31.3,26.1,28.3,0.8,2.0,35.5,29.3,33280.57,23.9,45.0,19.7,
2784,1987-08-16,30.4,26.1,27.6,17.1,10.0,37.3,30.4,30087.59,17.3,33.5,8.2,
2785,1987-08-17,29.5,25.4,27.0,15.9,12.0,36.1,31.3,19139.11,8.9,22.3,4.3,
2786,1987-08-18,30.7,25.1,27.6,2.8,5.0,37.3,30.6,42697.01,17.1,32.0,10.8,
2787,1987-08-19,32.2,26.3,28.7,0.1,1.0,37.8,30.8,43200.0,20.6,36.7,16.1,
2788,1987-08-20,31.7,26.4,28.6,3.2,3.0,37.7,30.2,28800.0,20.1,37.4,13.8,
2789,1987-08-21,31.8,26.2,27.7,13.0,13.0,38.8,32.3,20107.75,10.6,27.4,6.3,
2790,1987-08-22,31.1,25.2,27.1,11.0,11.0,37.8,30.8,24911.91,15.6,32.4,6.6,
2791,1987-08-23,32.9,25.7,28.7,7.5,5.0,39.6,31.6,28103.74,13.0,34.2,7.6,
2792,1987-08-24,32.5,26.6,29.4,0.0,0.0,38.7,31.8,19542.34,15.1,28.4,11.1,
2793,1987-08-25,31.0,26.8,28.4,8.7,13.0,37.2,32.8,5186.62,12.7,24.5,6.4,
2794,1987-08-26,33.1,26.0,29.4,1.0,4.0,41.2,31.5,43200.0,15.6,27.0,10.6,
2795,1987-08-27,34.4,27.2,30.3,0.0,0.0,40.8,32.4,43200.0,17.7,32.4,13.6,
2796,1987-08-28,33.6,27.0,29.9,0.5,1.0,41.5,31.9,42729.58,20.7,39.2,13.2,
2797,1987-08-29,31.8,26.5,28.7,0.0,0.0,37.1,29.7,40770.82,24.1,45.0,20.1,
2798,1987-08-30,29.1,25.1,26.8,4.3,12.0,33.7,28.6,32832.6,23.5,43.6,15.3,
2799,1987-08-31,31.3,22.2,26.2,0.0,0.0,36.2,25.5,42974.44,15.7,27.7,9.0,
2800,1987-09-01,30.5,21.8,26.2,0.0,0.0,34.8,25.5,42903.9,13.7,26.6,9.7,
2801,1987-09-02,29.8,23.6,26.5,0.0,0.0,32.5,27.4,40492.78,21.6,41.0,16.2,
2802,1987-09-03,28.6,25.2,26.5,0.1,1.0,31.5,28.1,22817.44,25.3,45.0,20.9,
2803,1987-09-04,29.7,25.9,27.3,4.1,6.0,32.4,28.8,11997.74,26.6,48.2,21.0,
2804,1987-09-05,26.9,23.7,24.8,16.0,15.0,30.6,25.9,8269.52,17.7,33.5,13.4,
2805,1987-09-06,26.3,20.8,23.5,0.2,2.0,27.0,22.7,40894.29,19.4,36.7,15.0,
2806,1987-09-07,26.2,20.3,23.1,0.2,1.0,28.1,22.7,25180.61,12.9,24.5,9.5,
2807,1987-09-08,24.8,21.2,22.7,0.3,1.0,25.2,22.9,11193.52,13.4,26.6,9.7,
2808,1987-09-09,22.5,19.8,20.9,19.0,24.0,23.0,21.5,6581.39,16.2,32.8,10.9,
2809,1987-09-10,22.7,21.0,21.7,23.0,20.0,23.6,20.9,0.0,26.5,47.2,21.4,
2810,1987-09-11,24.5,22.9,23.6,22.6,24.0,26.5,23.8,0.0,28.2,44.6,24.0,
2811,1987-09-12,25.4,22.1,23.5,4.4,15.0,28.6,24.2,1804.68,22.3,41.0,16.6,
2812,1987-09-13,25.8,19.5,22.9,0.0,0.0,27.6,21.8,41674.84,16.6,29.9,11.0,
2813,1987-09-14,26.1,17.8,21.5,0.0,0.0,28.7,19.7,37882.82,12.9,27.0,8.6,
2814,1987-09-15,25.7,18.5,22.0,0.0,0.0,26.4,19.9,40915.72,24.9,46.4,17.1,
2815,1987-09-16,24.4,18.3,21.0,0.0,0.0,23.5,18.4,41394.86,21.4,39.6,16.8,
2816,1987-09-17,24.2,15.8,19.9,0.0,0.0,24.0,15.0,41568.54,17.0,32.4,12.5,
2817,1987-09-18,25.7,14.7,20.2,0.0,0.0,26.7,15.1,41456.1,9.0,22.0,7.1,
2818,1987-09-19,26.2,15.6,20.8,0.0,0.0,28.2,15.6,41343.64,13.2,22.7,9.0,
2819,1987-09-20,26.5,18.4,22.2,0.0,0.0,27.8,18.8,39381.54,17.7,38.5,14.2,
2820,1987-09-21,26.9,19.8,23.1,0.0,0.0,29.0,20.9,39596.12,16.0,32.8,13.4,
2821,1987-09-22,26.3,20.5,22.9,0.0,0.0,27.9,22.8,39267.53,19.1,36.0,12.6,
2822,1987-09-23,26.0,20.3,22.7,1.1,7.0,28.3,22.4,39176.29,17.7,33.1,11.7,
2823,1987-09-24,26.9,19.3,22.9,0.0,0.0,30.6,21.9,39729.81,9.4,21.2,6.2,
2824,1987-09-25,24.9,17.7,21.4,0.3,1.0,26.8,15.7,25014.66,26.3,47.5,16.5,
2825,1987-09-26,21.9,14.9,18.1,0.0,0.0,20.4,13.7,39857.41,17.4,34.9,11.8,
2826,1987-09-27,23.6,15.3,19.0,0.0,0.0,23.2,14.8,39614.62,12.2,26.6,6.9,
2827,1987-09-28,23.1,15.5,19.2,0.0,0.0,22.8,15.1,39478.28,15.7,31.7,10.6,
2828,1987-09-29,23.5,16.5,19.6,0.0,0.0,23.3,16.4,22240.56,13.4,25.6,9.0,
2829,1987-09-30,24.0,15.7,19.7,0.0,0.0,24.7,15.9,38997.95,15.9,32.0,9.8,
2830,1987-10-01,24.7,16.1,20.2,0.0,0.0,26.2,16.9,37609.89,10.8,23.0,7.8,
2831,1987-10-02,24.9,15.6,20.2,0.0,0.0,26.8,16.2,38922.67,11.2,26.6,9.0,
2832,1987-10-03,24.5,15.2,19.8,0.0,0.0,25.8,15.4,38960.35,11.8,26.3,8.8,
2833,1987-10-04,25.0,16.9,21.0,0.0,0.0,25.1,17.2,33737.83,19.2,37.8,14.8,
2834,1987-10-05,27.9,20.0,23.1,0.2,1.0,30.1,21.1,34000.66,14.5,29.9,11.2,
2835,1987-10-06,28.1,19.4,23.5,0.0,0.0,32.1,22.0,38445.88,11.4,23.4,6.6,
2836,1987-10-07,26.8,20.5,22.9,0.0,0.0,29.1,23.3,28947.31,16.8,33.1,10.4,
2837,1987-10-08,25.7,18.0,21.9,0.0,0.0,27.1,18.9,36000.0,17.9,35.3,12.9,
2838,1987-10-09,25.7,16.6,21.0,0.0,0.0,26.7,17.4,38648.66,16.7,32.4,11.7,
2839,1987-10-10,24.8,20.1,21.9,3.4,9.0,26.6,21.7,21270.85,18.0,34.6,13.8,
2840,1987-10-11,25.8,20.3,22.6,0.6,4.0,27.2,22.0,32400.0,17.4,33.8,13.1,
2841,1987-10-12,24.7,18.8,21.4,0.0,0.0,24.7,19.6,36491.59,21.9,41.4,15.8,
2842,1987-10-13,25.6,19.8,22.8,0.0,0.0,24.6,20.9,30669.01,27.2,48.2,20.7,
2843,1987-10-14,26.1,21.7,23.4,1.9,6.0,25.6,22.6,33626.61,22.1,41.4,17.6,
2844,1987-10-15,23.3,20.6,21.9,7.0,19.0,26.7,22.0,11168.22,15.4,28.4,9.7,
2845,1987-10-16,23.7,19.0,21.2,0.0,0.0,24.6,20.2,10475.83,17.7,30.6,13.5,
2846,1987-10-17,21.7,18.7,20.2,1.7,8.0,23.2,19.6,3894.19,15.3,30.6,10.5,
2847,1987-10-18,19.7,13.6,17.5,1.2,4.0,20.6,9.9,0.0,23.6,40.7,15.5,
2848,1987-10-19,17.5,10.3,14.2,0.0,0.0,14.2,7.4,33749.98,19.6,34.9,12.5,
2849,1987-10-20,16.8,11.7,14.7,0.0,0.0,15.6,10.3,0.0,11.1,23.8,6.9,
2850,1987-10-21,16.4,14.7,15.6,10.6,23.0,14.8,12.3,0.0,26.8,46.1,21.0,
2851,1987-10-22,16.3,14.2,15.3,1.8,8.0,13.8,11.2,0.0,24.8,44.3,19.0,
2852,1987-10-23,18.1,15.6,16.8,0.0,0.0,15.7,13.0,0.0,26.0,41.0,17.3,
2853,1987-10-24,19.8,15.5,17.0,0.0,0.0,16.5,13.0,30575.78,28.8,50.8,19.4,
2854,1987-10-25,18.0,15.9,16.8,0.1,1.0,16.2,13.9,0.0,18.4,34.6,15.8,
2855,1987-10-26,20.2,12.7,16.5,0.0,0.0,18.2,11.9,35785.28,21.2,41.0,12.7,
2856,1987-10-27,21.0,10.6,15.6,0.0,0.0,21.6,9.3,36576.17,9.4,20.9,7.3,
2857,1987-10-28,22.9,12.5,18.1,0.0,0.0,22.3,11.8,33535.09,19.2,36.4,14.6,
2858,1987-10-29,27.7,20.1,23.2,0.0,0.0,30.2,20.4,35072.79,20.0,37.4,15.1,
2859,1987-10-30,23.5,17.0,20.3,7.0,14.0,27.1,15.6,5732.57,22.5,38.9,11.4,
2860,1987-10-31,19.1,16.3,17.5,3.4,8.0,18.1,15.0,8663.8,19.8,38.5,15.9,
2861,1987-11-01,21.5,15.8,18.7,10.3,12.0,23.1,14.9,914.73,19.5,42.5,16.9,
2862,1987-11-02,15.8,9.6,12.4,5.5,12.0,15.2,6.7,265.37,19.9,36.4,17.4,
2863,1987-11-03,14.5,8.8,11.5,1.6,3.0,12.4,5.3,4443.86,18.6,33.1,13.2,
2864,1987-11-04,16.7,10.7,13.2,0.0,0.0,14.2,8.5,34974.19,16.4,31.7,11.1,
2865,1987-11-05,13.8,9.3,11.6,0.0,0.0,10.8,6.1,7986.19,16.6,31.3,11.0,
2866,1987-11-06,18.2,9.4,13.7,0.0,0.0,16.7,7.9,29190.26,8.8,23.0,5.8,
2867,1987-11-07,16.4,9.1,13.0,0.0,0.0,12.7,6.4,31305.77,24.6,46.1,14.4,
2868,1987-11-08,15.3,6.9,11.1,0.0,0.0,12.9,4.8,32400.0,9.9,18.0,7.4,
2869,1987-11-09,19.8,9.2,13.9,0.0,0.0,18.6,7.1,34647.73,12.6,24.8,10.0,
2870,1987-11-10,21.3,11.5,16.1,0.0,0.0,19.9,9.8,34638.53,16.9,33.5,14.4,
2871,1987-11-11,23.8,15.5,19.2,0.0,0.0,23.7,15.0,33413.38,20.1,37.8,15.8,
2872,1987-11-12,22.6,16.5,18.5,0.7,3.0,24.2,16.3,25239.74,15.8,24.8,10.2,
2873,1987-11-13,16.6,11.7,15.0,0.6,6.0,16.0,8.7,9478.46,25.1,43.2,20.3,
2874,1987-11-14,16.6,10.2,12.7,0.0,0.0,13.5,7.7,31822.36,19.2,36.4,13.7,
2875,1987-11-15,19.0,10.4,15.1,0.5,3.0,18.7,9.3,12212.8,12.1,26.3,7.5,
2876,1987-11-16,18.5,14.1,15.9,2.0,5.0,17.2,12.5,28852.76,15.1,27.7,11.3,
2877,1987-11-17,15.1,12.3,13.6,4.7,11.0,12.6,10.0,0.0,20.4,37.1,16.1,
2878,1987-11-18,16.8,11.6,14.1,0.0,0.0,15.8,10.8,20275.79,10.8,19.4,6.6,
2879,1987-11-19,16.2,10.0,12.6,0.0,0.0,14.0,8.5,32492.59,12.6,30.2,9.1,
2880,1987-11-20,18.5,8.5,13.4,0.0,0.0,17.0,6.6,31067.68,13.1,27.7,9.9,
2881,1987-11-21,20.7,11.0,15.8,0.0,0.0,20.0,10.5,32503.17,12.4,25.2,9.2,
2882,1987-11-22,19.2,14.5,16.7,0.3,1.0,17.6,13.7,29049.29,17.4,30.6,13.3,
2883,1987-11-23,19.5,12.6,15.8,0.0,0.0,18.4,12.1,31154.33,16.3,29.2,11.9,
2884,1987-11-24,17.9,12.3,14.9,0.0,0.0,15.7,11.5,24478.78,17.5,34.6,12.8,
2885,1987-11-25,20.9,15.1,17.5,6.6,9.0,19.6,13.9,28356.66,21.4,41.0,15.8,
2886,1987-11-26,23.9,16.7,19.1,3.2,6.0,25.8,17.4,31926.7,12.2,27.0,8.4,
2887,1987-11-27,17.4,8.0,13.2,0.3,2.0,18.9,2.1,0.0,31.8,58.0,21.6,
2888,1987-11-28,7.4,5.0,6.0,0.8,7.0,1.5,-1.3,0.0,32.2,66.6,29.2,
2889,1987-11-29,6.8,2.2,4.2,0.0,0.0,0.7,-3.8,13966.6,26.4,49.3,23.9,
2890,1987-11-30,7.5,0.7,3.5,0.0,0.0,2.3,-5.4,32866.8,21.5,41.4,19.3,
2891,1987-12-01,2.8,-2.3,-0.1,0.0,0.0,-4.7,-9.2,32377.42,29.9,56.9,25.5,
2892,1987-12-02,4.4,-3.9,-0.1,0.0,0.0,-0.8,-10.1,32324.62,23.4,41.8,15.8,
2893,1987-12-03,6.8,-2.2,2.5,0.0,0.0,1.9,-6.7,32272.38,14.6,30.6,11.4,
2894,1987-12-04,9.4,1.1,4.9,0.0,0.0,5.4,-3.0,31418.75,14.0,26.3,11.9,
2895,1987-12-05,7.5,1.0,3.7,0.0,0.0,0.8,-6.0,31888.57,29.3,53.6,20.4,
2896,1987-12-06,5.8,-0.8,1.9,0.0,0.0,-0.4,-7.0,32120.04,27.6,46.1,22.1,
2897,1987-12-07,8.5,-1.5,3.0,0.0,0.0,5.2,-6.6,32654.29,16.6,28.1,10.4,
2898,1987-12-08,10.6,-0.8,4.7,0.0,0.0,8.0,-4.1,32495.89,8.3,15.8,4.8,
2899,1987-12-09,11.7,1.2,5.7,0.0,0.0,9.3,-1.5,32897.76,9.8,14.0,4.5,
2900,1987-12-10,15.0,1.9,7.6,0.0,0.0,12.7,-1.6,31931.43,21.1,36.7,9.1,
2901,1987-12-11,7.8,2.6,6.0,0.0,0.0,2.9,-2.8,15942.97,25.2,47.2,21.2,
2902,1987-12-12,6.2,-1.0,2.1,0.0,0.0,1.5,-6.3,32774.4,18.6,33.5,14.2,
2903,1987-12-13,6.1,-2.2,1.8,0.0,0.0,1.6,-6.8,18379.32,13.5,26.6,10.7,
2904,1987-12-14,8.9,-0.8,4.1,0.0,0.0,6.2,-5.1,27705.93,11.2,21.2,6.5,
2905,1987-12-15,10.8,0.3,5.1,0.0,0.0,6.8,-2.8,25244.26,14.3,27.4,8.9,
2906,1987-12-16,9.4,0.4,4.4,0.0,0.0,4.9,-3.5,32748.54,15.1,30.2,11.1,
2907,1987-12-17,9.6,-3.3,3.5,0.0,0.0,6.4,-6.6,32771.19,8.7,18.0,5.9,
2908,1987-12-18,12.3,-0.6,5.8,0.0,0.0,9.8,-4.2,32685.64,10.5,17.3,7.0,
2909,1987-12-19,13.7,2.1,7.2,0.0,0.0,11.2,-1.4,32416.64,11.5,19.8,8.4,
2910,1987-12-20,12.1,1.3,6.0,0.0,0.0,8.4,-1.8,31781.53,16.8,32.8,9.1,
2911,1987-12-21,11.9,0.2,5.3,0.0,0.0,9.1,-2.3,27723.88,9.4,18.7,6.5,
2912,1987-12-22,15.0,3.9,8.1,0.0,0.0,12.2,0.2,32944.27,14.9,27.7,10.9,
2913,1987-12-23,15.6,3.0,8.8,0.0,0.0,12.6,0.2,32041.45,17.8,30.6,11.8,
2914,1987-12-24,19.5,6.7,12.2,0.0,0.0,17.1,4.0,33156.76,17.4,30.6,12.8,
2915,1987-12-25,18.8,7.5,12.2,0.0,0.0,16.8,5.9,33141.88,15.5,25.9,11.6,
2916,1987-12-26,16.3,5.5,9.6,0.0,0.0,15.5,3.6,27586.63,8.1,15.1,5.7,
2917,1987-12-27,21.0,6.3,12.6,0.0,0.0,19.3,4.1,33271.65,10.8,22.7,9.1,
2918,1987-12-28,22.1,8.3,14.2,0.0,0.0,21.2,6.3,33286.99,9.9,26.6,8.5,
2919,1987-12-29,23.0,9.3,15.0,0.0,0.0,21.6,3.9,33097.99,30.3,52.9,14.2,
2920,1987-12-30,8.7,2.7,5.9,0.0,0.0,3.0,-0.9,17690.77,31.2,56.2,20.0,
2921,1987-12-31,11.9,0.6,6.7,0.0,0.0,7.3,-2.9,33350.22,20.8,40.0,14.2,
2922,1988-01-01,16.0,7.5,10.7,0.3,2.0,13.2,4.1,24837.21,19.2,31.3,13.7,
2923,1988-01-02,9.8,5.9,7.8,0.0,0.0,5.2,2.8,2235.0,21.4,39.2,15.0,
2924,1988-01-03,12.4,5.4,8.6,0.0,0.0,9.5,1.9,28895.94,16.7,31.7,11.0,
2925,1988-01-04,10.6,7.5,9.0,3.2,9.0,8.4,4.4,0.0,15.8,29.2,9.5,
2926,1988-01-05,7.3,2.8,5.8,1.3,7.0,4.2,-1.6,25785.85,23.4,43.6,17.2,
2927,1988-01-06,7.5,-0.2,3.9,0.0,0.0,3.8,-4.1,29620.38,12.3,24.8,7.6,
2928,1988-01-07,9.3,4.1,6.2,0.0,0.0,5.5,0.8,12943.17,14.9,28.4,9.3,
2929,1988-01-08,13.5,2.8,7.3,0.0,0.0,9.6,-0.9,33652.3,18.9,35.3,13.2,
2930,1988-01-09,7.6,2.2,4.6,0.0,0.0,2.1,-2.6,33402.89,22.5,42.5,17.2,
2931,1988-01-10,6.7,0.3,3.4,0.0,0.0,1.6,-3.5,33313.28,17.0,33.5,13.7,
2932,1988-01-11,8.5,0.2,4.3,0.0,0.0,4.4,-3.7,30093.15,11.6,27.0,9.1,
2933,1988-01-12,7.8,4.5,5.8,3.7,10.0,5.9,1.9,1469.48,8.9,19.8,4.9,
2934,1988-01-13,12.8,2.9,7.9,0.0,0.0,9.1,0.2,33933.14,17.6,37.1,10.8,
2935,1988-01-14,15.2,7.1,10.4,0.0,0.0,12.6,4.2,33996.38,14.9,27.0,12.1,
2936,1988-01-15,11.1,6.7,8.6,0.0,0.0,8.5,3.2,0.0,20.4,35.3,13.7,
2937,1988-01-16,7.3,3.5,5.6,0.0,0.0,2.8,-1.3,6839.7,23.4,45.7,20.1,
2938,1988-01-17,7.4,2.1,4.3,0.0,0.0,2.6,-2.6,34198.44,16.1,35.3,13.2,
2939,1988-01-18,7.6,-0.8,3.6,0.6,4.0,3.3,-5.1,20470.6,13.7,27.0,10.6,
2940,1988-01-19,8.7,0.3,4.4,0.0,0.0,5.6,-3.2,29279.11,10.0,20.2,6.7,
2941,1988-01-20,11.3,-0.2,6.4,2.8,4.0,7.0,-3.8,34416.89,18.8,37.1,12.0,
2942,1988-01-21,14.3,5.8,9.7,3.5,5.0,12.1,3.5,29081.32,15.9,34.6,8.4,
