,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,apparent_temperature_max,apparent_temperature_min,sunshine_duration,uv_index_max,shortwave_radiation_sum,et0_fao_evapotranspiration,humidity_2m_mean
1894,1985-03-09,7.6,2.5,4.6,1.6,6.0,21.6,46.4,18.1,2.7,-2.9,30289.41,,,,
1895,1985-03-10,3.4,1.3,2.5,9.1,15.0,21.6,41.4,18.1,-1.0,-3.3,0.0,,,,
1896,1985-03-11,5.5,1.0,2.8,7.7,8.0,21.7,39.6,15.1,0.4,-3.3,12318.65,,,,
1897,1985-03-12,8.7,1.6,4.8,0.0,0.0,16.9,32.8,10.4,5.8,-2.1,36933.57,,,,
1898,1985-03-13,8.6,4.0,5.9,3.7,11.0,18.0,33.5,12.9,4.0,0.2,5419.27,,,,
1899,1985-03-14,7.1,3.3,4.9,0.0,0.0,23.5,44.6,19.5,1.5,-1.5,32672.72,,,,
1900,1985-03-15,9.3,3.6,5.8,0.0,0.0,21.0,37.1,14.2,5.4,-0.8,29555.87,,,,
1901,1985-03-16,11.1,5.4,8.1,0.3,2.0,18.5,35.6,12.3,7.4,2.1,13989.7,,,,
1902,1985-03-17,11.7,4.6,7.7,0.2,2.0,19.4,38.5,11.7,9.0,1.9,39764.42,,,,
1903,1985-03-18,8.9,3.8,6.7,2.1,5.0,12.5,24.5,8.8,6.6,1.0,0.0,,,,
1904,1985-03-19,10.2,4.2,7.2,0.0,0.0,15.6,29.9,11.6,6.6,1.2,8330.6,,,,
1905,1985-03-20,8.2,6.0,7.1,6.7,13.0,14.5,26.3,10.0,5.6,3.5,0.0,,,,
1906,1985-03-21,12.8,3.1,8.1,0.0,0.0,12.8,26.3,9.2,10.7,0.3,38351.62,,,,
1907,1985-03-22,13.0,4.8,8.2,0.0,0.0,13.4,29.2,9.9,11.2,2.2,40402.25,,,,
1908,1985-03-23,14.4,2.8,8.3,0.0,0.0,14.9,29.5,10.0,13.1,-0.4,41137.84,,,,
1909,1985-03-24,17.3,7.1,12.3,1.7,3.0,28.3,51.8,21.1,14.5,3.9,40260.24,,,,
1910,1985-03-25,17.0,8.3,13.0,9.3,10.0,24.0,47.2,17.8,16.6,5.1,0.0,,,,
1911,1985-03-26,10.7,7.3,8.7,13.1,13.0,23.8,44.6,16.1,9.9,3.7,0.0,,,,
1912,1985-03-27,11.8,7.4,9.5,1.7,3.0,18.1,34.6,12.7,9.6,4.4,5452.94,,,,
1913,1985-03-28,11.5,5.6,8.3,0.0,0.0,23.0,38.2,15.3,7.8,0.6,12776.7,,,,
1914,1985-03-29,12.1,3.7,7.3,0.0,0.0,24.3,46.8,17.0,7.8,-0.3,41824.54,,,,
1915,1985-03-30,12.8,1.7,7.1,0.0,0.0,13.5,26.3,7.8,9.3,-1.3,22995.53,,,,
1916,1985-03-31,14.2,1.7,8.2,0.0,0.0,13.6,27.7,9.7,12.4,-1.4,42051.14,,,,
1917,1985-04-01,12.6,4.9,8.8,0.0,0.0,18.3,36.4,15.2,8.9,1.7,36067.54,,,,
1918,1985-04-02,12.7,8.7,10.6,4.3,13.0,13.6,26.6,10.1,10.8,6.2,0.0,,,,
1919,1985-04-03,19.8,9.9,14.0,0.0,0.0,29.3,51.5,17.7,16.5,6.9,38545.58,,,,
1920,1985-04-04,16.1,5.5,10.5,0.0,0.0,13.7,27.0,8.6,16.5,3.5,42497.41,,,,
1921,1985-04-05,13.7,6.3,10.2,0.2,1.0,20.9,40.0,15.7,10.3,3.7,39108.05,,,,
1922,1985-04-06,13.9,10.7,12.3,8.8,18.0,19.3,36.7,13.6,14.1,7.5,0.0,,,,
1923,1985-04-07,14.7,10.5,12.5,0.0,0.0,17.7,33.8,12.4,12.8,8.1,0.0,,,,
1924,1985-04-08,18.4,8.3,12.9,0.0,0.0,15.1,31.0,9.2,18.9,7.1,42844.98,,,,
1925,1985-04-09,18.6,10.2,14.1,0.0,0.0,22.8,44.6,18.4,17.7,7.9,40325.62,,,,
1926,1985-04-10,19.8,11.5,14.9,15.4,20.0,23.8,44.6,17.4,21.9,8.3,4601.08,,,,
1927,1985-04-11,17.1,9.1,13.0,0.0,0.0,30.6,55.8,24.9,14.0,6.1,28083.3,,,,
1928,1985-04-12,16.4,8.6,11.7,0.0,0.0,19.2,37.8,15.7,15.1,5.8,40145.4,,,,
1929,1985-04-13,17.3,8.5,11.9,0.0,0.0,12.0,21.2,7.2,16.5,5.7,31294.36,,,,
1930,1985-04-14,18.6,8.8,13.3,0.0,0.0,10.0,22.3,6.3,17.5,7.2,29037.33,,,,
1931,1985-04-15,19.0,8.3,13.4,0.0,0.0,15.8,32.4,9.2,18.7,6.5,31117.23,,,,
1932,1985-04-16,21.1,8.7,14.6,0.0,0.0,11.3,24.5,7.6,21.8,7.0,43146.39,,,,
1933,1985-04-17,21.5,10.1,15.6,0.7,4.0,12.8,34.2,7.8,21.5,9.3,43184.04,,,,
1934,1985-04-18,21.8,9.3,15.5,0.0,0.0,21.7,41.8,16.5,21.5,6.9,43200.0,,,,
1935,1985-04-19,23.0,13.5,17.8,0.0,0.0,22.1,41.4,14.6,23.7,10.6,28676.19,,,,
1936,1985-04-20,15.5,11.7,13.4,3.0,7.0,16.0,32.8,12.7,13.3,9.6,20451.88,,,,
1937,1985-04-21,20.8,12.0,16.2,0.0,0.0,11.5,23.0,7.9,21.8,10.9,22880.14,,,,
1938,1985-04-22,26.6,13.6,19.7,0.0,0.0,14.3,31.3,9.0,28.3,13.3,43200.0,,,,
1939,1985-04-23,27.9,12.4,19.3,1.3,2.0,24.2,46.8,15.7,29.3,10.1,37074.93,,,,
1940,1985-04-24,19.8,11.2,15.2,0.0,0.0,24.6,43.9,19.1,18.3,9.1,43338.39,,,,
1941,1985-04-25,24.7,14.8,19.4,0.9,3.0,25.1,43.2,20.2,23.5,11.9,20299.95,,,,
1942,1985-04-26,18.3,10.7,14.9,6.4,8.0,23.5,40.7,14.9,18.7,9.3,18476.6,,,,
1943,1985-04-27,21.7,9.8,15.7,0.0,0.0,12.9,23.0,8.7,21.4,8.4,43517.61,,,,
1944,1985-04-28,23.7,12.7,17.4,0.0,0.0,19.4,37.8,16.2,23.0,10.1,43717.23,,,,
1945,1985-04-29,24.0,13.1,18.2,0.0,0.0,28.5,49.3,19.5,24.4,11.1,43823.55,,,,
1946,1985-04-30,23.7,16.0,19.4,0.0,0.0,27.2,49.3,24.1,23.4,13.8,42969.63,,,,
1947,1985-05-01,23.3,17.1,19.6,0.0,0.0,25.8,50.8,23.0,23.8,15.7,41037.4,,,,
1948,1985-05-02,22.2,16.4,19.0,0.0,0.0,30.1,55.8,25.0,20.4,15.1,40863.96,,,,
1949,1985-05-03,23.9,17.7,20.0,6.8,7.0,29.6,52.9,25.3,22.9,16.1,21536.86,,,,
1950,1985-05-04,28.0,19.4,22.6,9.0,11.0,24.6,41.8,18.8,30.7,19.1,36697.99,,,,
1951,1985-05-05,29.7,20.8,24.5,4.1,4.0,19.1,38.5,16.2,34.0,21.9,35897.4,,,,
1952,1985-05-06,23.2,16.0,20.3,16.8,13.0,18.7,49.0,13.7,26.8,15.2,10753.38,,,,
1953,1985-05-07,19.0,13.6,16.6,0.7,3.0,14.5,24.5,8.6,17.5,12.7,23006.3,,,,
1954,1985-05-08,16.1,12.9,14.4,6.6,10.0,14.5,29.2,11.2,14.4,11.4,12201.51,,,,
1955,1985-05-09,18.2,14.3,15.8,48.6,20.0,22.0,40.7,14.1,18.0,13.2,0.0,,,,
1956,1985-05-10,22.3,15.0,17.6,0.0,0.0,13.0,27.7,10.7,23.3,14.7,34939.35,,,,
1957,1985-05-11,24.7,14.7,19.4,0.0,0.0,21.9,41.0,17.8,27.1,14.0,43843.53,,,,
1958,1985-05-12,29.4,19.6,23.9,0.0,0.0,24.3,42.8,21.5,33.0,19.7,39092.55,,,,
1959,1985-05-13,26.9,17.2,22.2,9.6,12.0,18.8,36.4,13.6,30.3,16.7,6827.85,,,,
1960,1985-05-14,23.6,16.3,19.0,0.2,1.0,15.3,31.3,11.1,23.9,16.0,33733.57,,,,
1961,1985-05-15,17.5,15.9,16.5,22.2,17.0,20.9,37.4,14.6,17.1,14.9,0.0,,,,
1962,1985-05-16,20.8,15.3,17.8,0.0,0.0,20.8,39.2,16.2,20.4,13.7,24127.76,,,,
1963,1985-05-17,20.3,18.1,19.2,5.2,13.0,22.5,38.2,18.8,20.7,17.6,0.0,,,,
1964,1985-05-18,24.1,19.3,21.2,9.0,14.0,19.0,32.4,9.3,27.6,19.5,7486.84,,,,
1965,1985-05-19,21.5,19.3,20.2,8.5,20.0,7.8,36.4,4.6,24.5,21.5,0.0,,,,
1966,1985-05-20,26.9,17.1,22.1,0.1,1.0,17.8,31.0,11.4,27.9,16.0,42859.25,,,,
1967,1985-05-21,23.1,15.0,18.3,0.0,0.0,13.8,28.4,10.1,24.2,14.4,40669.5,,,,
1968,1985-05-22,22.1,13.7,17.7,0.0,0.0,17.2,33.8,10.7,23.7,13.6,42364.67,,,,
1969,1985-05-23,23.2,16.1,19.5,0.9,3.0,16.3,37.8,13.5,24.0,15.3,31080.78,,,,
1970,1985-05-24,26.6,16.4,21.2,0.0,0.0,12.3,24.1,7.3,30.8,17.5,45655.12,,,,
1971,1985-05-25,26.5,16.4,20.7,0.0,0.0,14.0,28.4,9.9,30.1,17.1,40757.53,,,,
1972,1985-05-26,21.8,16.1,19.0,1.7,2.0,28.4,51.1,19.1,20.4,16.3,15654.46,,,,
1973,1985-05-27,21.3,17.6,18.8,39.6,17.0,29.6,61.9,23.0,21.3,15.5,0.0,,,,
1974,1985-05-28,21.9,17.3,18.8,0.2,2.0,22.3,40.0,16.9,20.9,16.6,14517.62,,,,
1975,1985-05-29,24.1,16.3,19.5,0.0,0.0,15.4,33.8,12.7,26.0,16.0,32837.58,,,,
1976,1985-05-30,23.4,14.3,18.9,0.1,1.0,13.2,28.4,9.6,25.8,14.4,43056.52,,,,
1977,1985-05-31,23.1,16.7,19.6,0.0,0.0,12.7,26.6,8.6,23.8,17.1,36170.57,,,,
1978,1985-06-01,25.3,16.9,20.8,0.0,0.0,16.9,33.5,10.4,27.9,18.1,45655.08,,,,
1979,1985-06-02,25.3,18.7,21.5,0.0,0.0,17.6,36.0,12.8,27.4,20.2,42589.77,,,,
1980,1985-06-03,24.6,18.5,21.0,0.0,0.0,22.0,41.4,14.5,26.5,19.8,43772.05,,,,
1981,1985-06-04,20.7,18.4,19.6,2.7,4.0,17.2,31.3,12.3,21.8,19.6,725.77,,,,
1982,1985-06-05,23.9,17.6,20.0,0.0,0.0,13.7,29.5,11.3,24.9,18.5,38477.4,,,,
1983,1985-06-06,20.7,17.6,19.4,21.3,16.0,19.0,35.3,14.0,22.1,18.3,524.36,,,,
1984,1985-06-07,23.1,15.8,20.1,3.2,5.0,23.8,44.6,14.9,22.4,16.5,24537.17,,,,
1985,1985-06-08,27.3,13.6,20.3,0.0,0.0,18.8,31.7,10.2,31.1,13.6,46686.51,,,,
1986,1985-06-09,26.3,18.1,21.7,0.0,0.0,22.9,44.6,19.2,28.8,17.7,40827.47,,,,
1987,1985-06-10,25.6,19.7,22.2,0.0,0.0,25.3,49.7,22.5,27.0,19.0,43165.67,,,,
1988,1985-06-11,23.6,20.5,22.0,1.5,4.0,20.0,39.2,16.7,24.6,21.9,11991.38,,,,
1989,1985-06-12,21.2,19.8,20.4,17.2,22.0,16.4,28.4,12.0,22.8,21.6,0.0,,,,
1990,1985-06-13,25.5,18.8,21.6,1.0,5.0,14.6,31.7,9.9,28.9,20.8,44765.74,,,,
1991,1985-06-14,25.1,18.0,21.0,0.0,0.0,18.6,34.9,12.1,27.3,19.5,44515.34,,,,
1992,1985-06-15,23.7,19.1,21.0,0.0,0.0,24.2,46.8,20.7,23.9,19.4,27047.39,,,,
1993,1985-06-16,25.3,19.1,22.1,0.0,0.0,21.9,41.8,19.3,26.8,19.6,43623.23,,,,
1994,1985-06-17,25.0,20.4,22.3,0.0,0.0,23.9,45.7,19.6,25.8,21.4,35251.07,,,,
1995,1985-06-18,25.1,18.9,21.9,0.0,0.0,19.9,40.0,14.2,26.1,20.6,47420.83,,,,
1996,1985-06-19,25.5,18.0,21.5,0.0,0.0,13.8,30.2,10.7,27.9,19.0,45821.37,,,,
1997,1985-06-20,25.2,18.3,21.9,0.0,0.0,17.8,33.1,13.2,26.7,19.8,46081.2,,,,
1998,1985-06-21,28.5,20.5,24.2,0.0,0.0,18.7,34.9,13.2,32.4,21.9,38097.19,,,,
1999,1985-06-22,28.7,23.9,25.8,0.0,0.0,23.2,41.0,16.2,32.3,27.0,10975.38,,,,
2000,1985-06-23,28.7,24.4,26.3,0.5,3.0,25.1,47.5,20.0,31.8,26.8,22998.05,,,,
2001,1985-06-24,30.2,24.5,26.7,6.3,12.0,21.7,41.0,14.0,34.4,27.8,26224.13,,,,
2002,1985-06-25,27.1,22.6,24.9,34.4,14.0,19.9,32.8,10.5,31.9,26.5,2266.72,,,,
2003,1985-06-26,27.9,24.9,26.0,2.9,8.0,28.8,54.7,22.2,31.0,27.6,5105.93,,,,
2004,1985-06-27,27.3,25.0,25.7,7.4,17.0,29.6,56.9,16.4,32.4,26.9,8798.64,,,,
2005,1985-06-28,29.2,23.8,25.9,0.4,4.0,13.0,27.0,9.2,35.5,28.3,27871.89,,,,
2006,1985-06-29,30.3,23.8,26.5,0.0,0.0,16.3,37.1,12.7,35.8,27.5,45122.11,,,,
2007,1985-06-30,27.7,23.8,25.3,10.5,15.0,14.8,28.8,10.4,32.7,27.9,3640.37,,,,
2008,1985-07-01,24.4,23.1,23.6,33.7,24.0,15.0,24.8,11.7,28.7,26.5,0.0,,,,
2009,1985-07-02,27.2,23.2,24.8,0.1,1.0,18.1,31.0,13.9,31.3,26.3,0.0,,,,
2010,1985-07-03,29.5,24.2,26.4,19.4,12.0,14.8,32.8,8.9,35.4,28.7,2305.32,,,,
2011,1985-07-04,25.2,22.8,23.8,49.3,24.0,17.3,41.8,10.4,30.6,25.2,0.0,,,,
2012,1985-07-05,28.3,23.1,25.8,18.1,15.0,9.5,34.2,4.7,34.4,27.9,8635.36,,,,
2013,1985-07-06,32.7,25.0,28.1,2.5,5.0,16.2,32.8,12.1,39.6,28.9,39600.0,,,,
2014,1985-07-07,32.3,25.3,28.1,0.1,1.0,25.8,44.6,20.7,37.8,28.0,46411.32,,,,
2015,1985-07-08,30.7,25.1,27.6,0.0,0.0,25.6,45.0,21.4,34.7,27.7,42432.49,,,,
2016,1985-07-09,32.4,25.9,28.9,0.0,0.0,21.6,42.5,19.5,37.0,28.6,46807.63,,,,
2017,1985-07-10,32.5,27.0,29.5,1.7,8.0,20.6,37.8,15.3,38.6,30.1,43578.71,,,,
2018,1985-07-11,34.3,27.0,30.5,0.0,0.0,15.4,36.7,13.0,40.4,31.0,45200.3,,,,
2019,1985-07-12,34.6,27.8,31.0,0.0,0.0,18.6,39.2,14.9,40.0,31.6,43860.45,,,,
2020,1985-07-13,33.8,26.8,29.8,5.2,6.0,14.6,46.4,9.9,41.7,31.2,36770.91,,,,
2021,1985-07-14,30.5,25.3,27.3,4.1,9.0,13.6,30.2,9.7,35.9,29.6,37084.19,,,,
2022,1985-07-15,30.8,24.8,27.4,0.0,0.0,17.1,35.3,14.7,37.4,29.0,42826.14,,,,
2023,1985-07-16,35.0,26.3,30.0,0.2,1.0,15.7,30.2,12.3,43.1,31.3,43348.91,,,,
2024,1985-07-17,33.7,25.1,29.0,25.2,11.0,16.6,41.8,12.3,40.1,29.3,33623.56,,,,
2025,1985-07-18,31.5,24.2,27.2,10.7,7.0,14.1,35.3,9.7,37.8,28.0,41809.78,,,,
2026,1985-07-19,32.7,24.7,27.9,0.0,0.0,16.4,29.9,12.3,39.8,29.1,45901.18,,,,
2027,1985-07-20,31.2,25.2,27.8,0.0,0.0,24.1,43.9,16.8,37.7,29.3,42902.04,,,,
2028,1985-07-21,30.1,25.2,27.2,0.2,1.0,25.2,47.5,21.0,34.7,28.4,44404.55,,,,
2029,1985-07-22,29.8,24.8,26.8,0.0,0.0,21.2,40.3,18.4,34.4,28.1,44889.71,,,,
2030,1985-07-23,30.3,24.7,27.0,0.0,0.0,20.9,40.0,18.6,34.9,27.9,45002.05,,,,
2031,1985-07-24,31.5,25.0,27.8,0.0,0.0,21.1,38.5,17.7,36.8,27.9,44872.86,,,,
2032,1985-07-25,31.8,25.6,28.3,1.9,3.0,21.9,39.6,16.4,38.4,29.7,43857.05,,,,
2033,1985-07-26,29.1,25.8,27.4,1.0,4.0,23.3,44.3,18.1,33.9,29.4,8307.94,,,,
2034,1985-07-27,30.0,26.0,27.3,10.2,10.0,25.1,49.0,17.5,34.7,28.8,32877.29,,,,
2035,1985-07-28,30.5,25.9,27.6,0.0,0.0,23.1,42.1,18.9,35.3,29.7,44278.63,,,,
2036,1985-07-29,30.5,25.6,27.6,0.0,0.0,17.8,33.5,14.9,37.1,30.4,39912.89,,,,
2037,1985-07-30,29.8,25.4,27.4,0.3,2.0,24.9,45.4,19.8,34.0,29.7,43409.64,,,,
2038,1985-07-31,26.5,25.4,25.9,56.1,22.0,44.6,88.9,33.8,29.2,25.9,0.0,,,,
2039,1985-08-01,29.4,25.7,27.0,101.8,17.0,43.0,85.3,28.8,32.8,25.8,6775.38,,,,
2040,1985-08-02,31.9,25.8,28.4,7.5,7.0,15.1,27.4,11.7,39.3,30.8,36114.54,,,,
2041,1985-08-03,31.0,26.1,27.9,0.0,0.0,18.9,36.7,17.2,36.4,30.1,30551.21,,,,
2042,1985-08-04,32.1,25.9,28.3,2.8,5.0,17.8,33.8,12.2,39.7,30.1,39644.9,,,,
2043,1985-08-05,32.3,25.3,28.3,0.7,4.0,14.1,26.6,9.1,40.4,30.5,43354.28,,,,
2044,1985-08-06,32.1,25.7,28.1,0.1,1.0,17.3,31.7,14.0,39.1,30.5,42149.89,,,,
2045,1985-08-07,33.1,26.0,28.9,0.2,1.0,13.2,23.4,9.5,42.4,31.1,43242.48,,,,
2046,1985-08-08,31.7,25.5,28.1,1.1,4.0,13.2,26.3,7.2,39.6,31.4,43200.0,,,,
2047,1985-08-09,30.2,25.4,27.5,1.6,4.0,15.9,31.7,10.7,36.6,31.3,41687.2,,,,
2048,1985-08-10,30.8,24.9,27.2,0.5,2.0,14.4,28.4,9.9,37.8,30.2,43200.0,,,,
2049,1985-08-11,29.4,24.5,26.5,0.0,0.0,20.1,36.4,13.6,33.9,28.3,43200.0,,,,
2050,1985-08-12,29.8,24.3,26.9,1.4,7.0,18.9,34.2,14.4,34.5,28.1,43200.0,,,,
2051,1985-08-13,29.8,25.4,27.1,0.9,6.0,23.0,43.2,16.6,34.9,29.6,42400.14,,,,
2052,1985-08-14,30.3,24.8,27.1,2.9,5.0,12.8,28.8,7.8,37.9,29.3,38301.54,,,,
2053,1985-08-15,31.3,25.5,27.6,4.9,14.0,12.6,24.5,8.3,38.7,31.6,40691.81,,,,
2054,1985-08-16,30.3,25.6,27.5,0.5,3.0,14.1,27.0,11.5,36.7,30.5,43200.0,,,,
2055,1985-08-17,29.5,25.1,26.8,0.7,5.0,23.2,42.5,17.1,34.4,28.8,37168.32,,,,
2056,1985-08-18,26.1,25.2,25.6,79.6,23.0,37.8,67.3,23.7,29.9,27.0,0.0,,,,
2057,1985-08-19,29.0,25.4,26.8,6.5,7.0,32.2,60.5,25.6,31.8,27.9,41295.55,,,,
2058,1985-08-20,29.6,25.2,26.9,0.0,0.0,21.9,40.3,18.5,34.0,28.9,43200.0,,,,
2059,1985-08-21,29.1,25.2,26.8,2.0,3.0,21.4,40.3,17.8,34.1,29.0,26967.12,,,,
2060,1985-08-22,29.3,25.8,27.2,0.5,1.0,28.7,52.9,24.4,32.6,28.5,43200.0,,,,
2061,1985-08-23,28.6,25.7,26.9,6.1,16.0,34.7,65.9,30.0,30.7,27.4,35315.43,,,,
2062,1985-08-24,29.0,25.5,27.0,3.3,13.0,32.0,62.6,28.1,32.0,27.5,40771.67,,,,
2063,1985-08-25,29.0,25.6,26.9,1.0,7.0,29.2,53.6,25.1,32.8,27.8,40962.34,,,,
2064,1985-08-26,29.5,25.0,26.8,0.0,0.0,20.4,37.4,16.7,33.5,28.9,43200.0,,,,
2065,1985-08-27,29.3,24.6,26.5,0.4,3.0,16.9,33.8,13.4,34.0,28.8,43200.0,,,,
2066,1985-08-28,29.3,23.9,26.1,0.0,0.0,11.8,24.5,9.4,33.6,28.0,43076.48,,,,
2067,1985-08-29,28.7,22.5,25.4,0.2,2.0,11.9,24.1,8.0,33.3,26.1,43088.58,,,,
2068,1985-08-30,28.7,21.6,25.0,0.0,0.0,15.4,24.8,10.2,32.3,24.9,43018.01,,,,
2069,1985-08-31,29.1,23.6,25.7,2.9,7.0,11.4,21.2,8.3,35.0,28.1,34793.62,,,,
2070,1985-09-01,28.2,23.8,25.6,4.0,14.0,10.9,24.8,7.7,32.2,28.1,37517.41,,,,
2071,1985-09-02,26.0,23.2,24.5,12.1,18.0,9.8,25.2,6.4,30.3,27.2,8780.03,,,,
2072,1985-09-03,28.1,23.7,25.4,21.1,18.0,15.1,33.8,8.7,33.0,27.5,21707.06,,,,
2073,1985-09-04,29.2,24.9,26.6,0.5,3.0,23.2,43.2,19.5,32.6,28.3,39346.95,,,,
2074,1985-09-05,29.3,25.0,26.8,0.0,0.0,25.3,46.1,19.8,32.1,28.8,42579.26,,,,
2075,1985-09-06,30.5,24.9,27.3,0.0,0.0,18.7,37.1,14.8,35.5,28.6,39791.32,,,,
2076,1985-09-07,30.6,24.7,27.4,2.4,5.0,12.1,25.6,8.3,37.8,30.4,36501.47,,,,
2077,1985-09-08,30.8,25.7,27.7,0.8,6.0,17.6,30.2,12.2,37.3,30.2,39601.5,,,,
2078,1985-09-09,30.9,25.8,27.8,0.0,0.0,21.4,39.2,16.7,36.6,29.7,42278.52,,,,
2079,1985-09-10,31.6,25.6,28.3,0.0,0.0,15.3,31.3,12.0,37.3,29.5,42203.1,,,,
2080,1985-09-11,30.7,25.5,27.7,4.1,8.0,9.5,25.2,5.1,37.4,31.6,40010.01,,,,
2081,1985-09-12,29.3,24.4,26.5,4.6,13.0,12.4,24.8,7.5,34.6,29.8,33429.59,,,,
2082,1985-09-13,28.9,24.6,26.3,1.3,6.0,20.9,38.2,13.6,33.7,28.4,38760.42,,,,
2083,1985-09-14,28.6,24.6,26.1,2.6,9.0,17.6,34.2,14.4,33.1,28.1,36351.09,,,,
2084,1985-09-15,29.7,24.1,26.4,11.4,14.0,13.9,27.7,8.2,35.8,28.7,38696.33,,,,
2085,1985-09-16,27.9,23.8,25.6,0.9,3.0,15.3,28.1,10.6,31.3,27.7,40597.06,,,,
2086,1985-09-17,28.3,24.3,25.8,6.1,11.0,15.0,39.2,11.0,33.0,28.7,15189.13,,,,
2087,1985-09-18,29.2,25.1,27.0,4.5,8.0,25.1,47.9,18.5,34.3,29.3,26321.36,,,,
2088,1985-09-19,26.0,22.9,24.3,1.7,5.0,18.7,36.4,14.1,29.5,25.5,14808.82,,,,
2089,1985-09-20,24.9,22.5,23.4,7.3,11.0,15.8,31.0,12.4,26.8,25.0,5423.22,,,,
2090,1985-09-21,23.5,21.6,22.5,29.4,24.0,24.1,41.0,19.5,25.2,22.7,0.0,,,,
2091,1985-09-22,24.6,21.5,22.8,4.0,3.0,29.2,53.3,23.3,23.5,20.5,28099.92,,,,
2092,1985-09-23,22.1,19.0,20.7,8.7,12.0,20.6,34.2,13.2,22.4,20.1,0.0,,,,
2093,1985-09-24,22.7,18.6,20.1,1.7,11.0,17.0,30.2,10.5,22.1,19.2,1305.96,,,,
2094,1985-09-25,23.6,16.8,20.0,1.8,5.0,21.4,38.9,14.4,23.6,17.1,39366.95,,,,
2095,1985-09-26,23.3,16.5,19.8,0.0,0.0,18.2,35.6,13.1,23.0,16.4,39537.05,,,,
2096,1985-09-27,24.3,18.1,20.9,3.8,5.0,18.4,34.9,12.9,24.4,18.2,23681.56,,,,
2097,1985-09-28,22.2,18.4,20.3,3.5,8.0,26.6,41.4,15.2,22.1,19.0,8438.75,,,,
2098,1985-09-29,23.7,16.4,19.9,1.3,5.0,20.2,36.0,11.1,23.6,16.7,39154.67,,,,
2099,1985-09-30,25.3,15.8,20.7,0.2,1.0,11.3,24.8,5.9,27.5,16.3,39039.16,,,,
2100,1985-10-01,21.3,14.8,18.6,0.0,0.0,21.7,40.7,15.6,19.7,14.2,39009.74,,,,
2101,1985-10-02,22.6,13.2,17.5,0.0,0.0,13.2,26.6,10.1,21.6,11.8,38978.46,,,,
2102,1985-10-03,22.9,13.0,17.9,0.0,0.0,16.9,32.4,10.2,22.2,12.5,38866.89,,,,
2103,1985-10-04,19.7,16.6,18.3,70.6,22.0,34.7,65.2,21.4,19.9,15.7,0.0,,,,
2104,1985-10-05,20.4,16.5,18.5,16.9,5.0,33.0,63.0,23.4,18.7,15.1,5636.52,,,,
2105,1985-10-06,24.9,14.9,19.1,0.0,0.0,17.7,32.4,12.7,25.2,13.8,38748.63,,,,
2106,1985-10-07,25.6,14.9,20.2,0.0,0.0,15.8,30.6,12.2,26.8,14.8,38708.5,,,,
2107,1985-10-08,26.0,17.7,21.9,0.2,1.0,16.9,33.5,15.7,27.5,17.6,38668.01,,,,
2108,1985-10-09,28.2,21.5,24.3,0.3,1.0,19.6,34.6,14.2,32.0,23.3,34678.92,,,,
2109,1985-10-10,28.5,22.9,24.7,12.3,9.0,20.9,34.9,10.8,33.7,24.7,25291.1,,,,
2110,1985-10-11,26.0,21.3,23.1,36.0,14.0,14.7,45.7,7.3,30.9,23.9,4513.17,,,,
2111,1985-10-12,29.7,22.9,25.4,6.8,7.0,19.8,39.2,14.0,34.0,25.3,32275.69,,,,
2112,1985-10-13,22.0,19.1,20.2,7.3,16.0,17.3,31.0,13.1,24.2,19.3,0.0,,,,
2113,1985-10-14,20.0,17.3,18.9,9.6,18.0,23.2,43.9,17.7,19.5,16.3,0.0,,,,
2114,1985-10-15,25.6,17.3,21.5,7.5,9.0,17.5,41.8,8.6,29.0,16.5,20712.83,,,,
2115,1985-10-16,21.1,18.6,19.7,0.3,3.0,22.0,42.5,16.9,22.1,17.9,25578.48,,,,
2116,1985-10-17,18.8,16.1,17.3,0.0,0.0,21.3,39.2,17.8,17.5,14.1,11776.57,,,,
2117,1985-10-18,17.2,15.5,16.1,0.0,0.0,17.4,32.0,13.2,14.7,13.5,0.0,,,,
2118,1985-10-19,19.0,15.2,17.0,1.5,3.0,17.1,33.1,12.2,16.6,14.1,20945.28,,,,
2119,1985-10-20,16.3,15.3,15.8,6.1,15.0,22.4,41.8,16.3,15.2,12.9,0.0,,,,
2120,1985-10-21,18.8,15.3,16.5,0.6,4.0,18.0,36.0,11.5,17.4,14.8,6862.77,,,,
2121,1985-10-22,19.6,14.9,16.8,0.5,4.0,8.5,18.0,6.5,19.2,14.7,23943.58,,,,
2122,1985-10-23,21.1,15.6,18.1,0.7,2.0,8.4,18.4,5.5,21.2,16.1,23175.24,,,,
2123,1985-10-24,19.0,17.2,18.0,15.7,16.0,14.6,25.6,8.1,20.5,17.7,0.0,,,,
2124,1985-10-25,17.6,16.7,17.2,42.3,24.0,25.8,46.8,21.2,17.3,14.7,0.0,,,,
2125,1985-10-26,21.4,16.0,18.2,1.7,4.0,24.6,43.6,17.2,19.2,15.0,27316.05,,,,
2126,1985-10-27,21.1,16.3,18.5,0.4,1.0,20.2,40.0,15.3,19.6,15.3,25260.6,,,,
2127,1985-10-28,22.3,18.0,19.9,3.1,7.0,18.4,36.0,11.8,23.6,18.0,21609.27,,,,
2128,1985-10-29,21.2,16.9,18.6,4.8,6.0,13.8,25.9,10.0,22.3,17.8,292.51,,,,
